	Kingdom	Phylum	Class	Order	Family	Genus
ASV_17695	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Herbaspirillum
ASV_17696	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter
ASV_17697	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA
ASV_17698	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Aliidiomarina
ASV_17699	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter
ASV_17700	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Georgfuchsia
ASV_17701	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_17702	Bacteria	Proteobacteria	Gammaproteobacteria	AT-s2-59	NA	NA
ASV_17703	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17704	Eukaryota	Ochrophyta	Diatomea	Bacillariophytina	Mediophyceae	Thalassiosira
ASV_17705	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_17706	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Hypotrichia	Holosticha
ASV_17707	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Labrenzia
ASV_17708	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobotulus
ASV_17709	Bacteria	Actinobacteria	Actinobacteria	PeM15	NA	NA
ASV_17710	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_17711	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_17712	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
ASV_17713	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia
ASV_17714	NA	NA	NA	NA	NA	NA
ASV_17715	Eukaryota	NA	NA	NA	NA	NA
ASV_17716	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_17717	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_17718	Eukaryota	Protalveolata	Syndiniales	Syndiniales_or	Syndiniales_fa	Amoebophrya
ASV_17719	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1
ASV_17720	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_17721	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Halobacteriovorax
ASV_17722	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SS1-B-06-26	NA
ASV_17723	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA
ASV_17724	Bacteria	Actinobacteria	Actinobacteria	PeM15	NA	NA
ASV_17725	Eukaryota	NA	NA	NA	NA	NA
ASV_17726	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
ASV_17727	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group
ASV_17728	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	A0839	NA
ASV_17729	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella
ASV_17730	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_17731	Eukaryota	Ochrophyta	Diatomea	Bacillariophytina	Mediophyceae	Chaetoceros
ASV_17732	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
ASV_17733	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter
ASV_17734	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_17735	Bacteria	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	NA
ASV_17736	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavivirga
ASV_17737	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3
ASV_17738	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA
ASV_17739	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus
ASV_17740	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17741	Bacteria	Calditrichaeota	Calditrichia	Calditrichales	Calditrichaceae	Calorithrix
ASV_17742	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azomonas
ASV_17743	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_17744	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ulvibacter
ASV_17745	Eukaryota	Ciliophora	Postciliodesmatophora	Heterotrichea	Heterotrichea_fa	Condylostoma
ASV_17746	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	NA
ASV_17747	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_17748	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter
ASV_17749	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tropicimonas
ASV_17750	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA
ASV_17751	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_17752	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Seohaeicola
ASV_17753	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Aquimonas
ASV_17754	Bacteria	Proteobacteria	Gammaproteobacteria	AT-s2-59	NA	NA
ASV_17755	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
ASV_17756	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	NA
ASV_17757	Bacteria	NA	NA	NA	NA	NA
ASV_17758	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	NA
ASV_17759	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_17760	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniphycidae	Thoracosphaeraceae	NA
ASV_17761	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_17762	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula
ASV_17763	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
ASV_17764	Bacteria	Spirochaetes	Leptospirae	Leptospirales	Leptospiraceae	NA
ASV_17765	Eukaryota	Ochrophyta	Diatomea	Bacillariophytina	Mediophyceae	Cyclotella
ASV_17766	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
ASV_17767	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	NA
ASV_17768	Bacteria	NA	NA	NA	NA	NA
ASV_17769	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Aliikangiella
ASV_17770	Bacteria	Planctomycetes	028H05-P-BN-P5	NA	NA	NA
ASV_17771	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_17772	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_17773	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17774	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA
ASV_17775	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17776	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_17777	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_17778	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA
ASV_17779	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Orrella
ASV_17780	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_17781	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Orrella
ASV_17782	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
ASV_17783	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_17784	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_17785	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_17786	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17787	Eukaryota	Ciliophora	Intramacronucleata	Conthreep	Phyllopharyngea	NA
ASV_17788	Eukaryota	Rotifera	Monogononta	Ploimida	NA	NA
ASV_17789	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	NA
ASV_17790	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Cohaesibacter
ASV_17791	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_17792	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculaceae	Parvibaculum
ASV_17793	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA
ASV_17794	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_17795	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_17796	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	NA
ASV_17797	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella
ASV_17798	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Oceanospirillum
ASV_17799	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Confluentibacter
ASV_17800	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter
ASV_17801	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitaleaceae_UCG-011
ASV_17802	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Rhabdobacter
ASV_17803	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodovibrionales	Kiloniellaceae	NA
ASV_17804	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
ASV_17805	Eukaryota	Ochrophyta	NA	NA	NA	NA
ASV_17806	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_17807	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_17808	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula
ASV_17809	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	NA	NA
ASV_17810	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_17811	Eukaryota	Choanoflagellida	Acanthoecida	Stephanoecidae	Stephanoecidae_fa	Diaphanoeca
ASV_17812	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
ASV_17813	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Marinobacterium
ASV_17814	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_17815	Bacteria	Acidobacteria	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
ASV_17816	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudohoeflea
ASV_17817	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	Cm1-21
ASV_17818	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga
ASV_17819	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
ASV_17820	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium
ASV_17821	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Hydrogenophaga
ASV_17822	Eukaryota	NA	NA	NA	NA	NA
ASV_17823	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17824	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_17825	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_17826	Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	NA
ASV_17827	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_17828	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_17829	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
ASV_17830	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA
ASV_17831	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Oligotrichia	NA
ASV_17832	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Schlesneriaceae	Planctopirus
ASV_17833	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	NA
ASV_17834	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_17835	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Schlesneriaceae	Planctopirus
ASV_17836	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA
ASV_17837	Bacteria	NA	NA	NA	NA	NA
ASV_17838	NA	NA	NA	NA	NA	NA
ASV_17839	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter
ASV_17840	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_17841	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_17842	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA
ASV_17843	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA
ASV_17844	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group
ASV_17845	Bacteria	Lentisphaerae	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera
ASV_17846	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Vitellibacter
ASV_17847	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_17848	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group
ASV_17849	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_17850	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus
ASV_17851	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XII	Fusibacter
ASV_17852	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA
ASV_17853	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Subsaxibacter
ASV_17854	Eukaryota	NA	NA	NA	NA	NA
ASV_17855	Eukaryota	MAST-12	MAST-12A	NA	NA	NA
ASV_17856	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17857	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_17858	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_17859	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NA	NA
ASV_17860	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_17861	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17862	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_17863	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
ASV_17864	Eukaryota	Bicosoecida	Bicosoecida_cl	Bicosoecida_or	Bicosoecida_fa	Bicosoeca
ASV_17865	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
ASV_17866	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA
ASV_17867	Eukaryota	NA	NA	NA	NA	NA
ASV_17868	Eukaryota	Mollusca	Bivalvia	Ostreoida	NA	NA
ASV_17869	Eukaryota	Ochrophyta	NA	NA	NA	NA
ASV_17870	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17871	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17872	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula
ASV_17873	Eukaryota	Choanoflagellida	Acanthoecida	Acanthoecidae	Acanthoecidae_fa	FV23-1A4
ASV_17874	Eukaryota	MAST-12	MAST-12A	NA	NA	NA
ASV_17875	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17876	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
ASV_17877	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	NA
ASV_17878	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Moheibacter
ASV_17879	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
ASV_17880	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_17881	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	NA
ASV_17882	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_17883	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	Owenweeksia
ASV_17884	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	NA
ASV_17885	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_17886	Bacteria	Patescibacteria	ABY1	NA	NA	NA
ASV_17887	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_17888	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	NA
ASV_17889	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA
ASV_17890	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_17891	Bacteria	NA	NA	NA	NA	NA
ASV_17892	Bacteria	NA	NA	NA	NA	NA
ASV_17893	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA
ASV_17894	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	Cm1-21
ASV_17895	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_17896	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_17897	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_17898	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17899	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA
ASV_17900	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
ASV_17901	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Leisingera
ASV_17902	Bacteria	NA	NA	NA	NA	NA
ASV_17903	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Phaeodactylibacter
ASV_17904	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	Gimesia
ASV_17905	Bacteria	Spirochaetes	Leptospirae	Leptospirales	Leptospiraceae	Turneriella
ASV_17906	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA
ASV_17907	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA
ASV_17908	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_17909	Bacteria	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10
ASV_17910	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	NA
ASV_17911	Bacteria	Acidobacteria	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
ASV_17912	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41	NA	NA
ASV_17913	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_17914	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
ASV_17915	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Cyanobium_PCC-6307
ASV_17916	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_17917	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	NA
ASV_17918	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_17919	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV_17920	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	NA
ASV_17921	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
ASV_17922	Bacteria	NA	NA	NA	NA	NA
ASV_17923	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17924	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA
ASV_17925	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group
ASV_17926	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Phaeodactylibacter
ASV_17927	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17928	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_17929	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	NA	NA
ASV_17930	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XII	Fusibacter
ASV_17931	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA
ASV_17932	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17933	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_17934	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	SH-PL14
ASV_17935	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus
ASV_17936	Eukaryota	NA	NA	NA	NA	NA
ASV_17937	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
ASV_17938	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3
ASV_17939	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA
ASV_17940	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_17941	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA
ASV_17942	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rubripirellula
ASV_17943	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_17944	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_17945	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
ASV_17946	Bacteria	Spirochaetes	Leptospirae	Leptospirales	Leptospiraceae	Turneriella
ASV_17947	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_17948	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV_17949	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_17950	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NA	NA
ASV_17951	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_17952	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_17953	Bacteria	BRC1	NA	NA	NA	NA
ASV_17954	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_17955	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
ASV_17956	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter
ASV_17957	Bacteria	Omnitrophicaeota	Omnitrophia	NA	NA	NA
ASV_17958	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_17959	NA	NA	NA	NA	NA	NA
ASV_17960	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
ASV_17961	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	NA	NA
ASV_17962	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_17963	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus
ASV_17964	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA
ASV_17965	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_17966	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV_17967	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
ASV_17968	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SS1-B-06-26	NA
ASV_17969	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA
ASV_17970	Eukaryota	Cercozoa	NA	NA	NA	NA
ASV_17971	Eukaryota	Ciliophora	Intramacronucleata	Spirotrichea	Hypotrichia	NA
ASV_17972	Bacteria	NA	NA	NA	NA	NA
ASV_17973	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade
